,DATAFLOW,COLLECTION,REF_AREA,FREQ,SURVEY,MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,T3,S3,I12,C10,I13,S11,S4,R1,T5,S8,S14,C6,I11,S9,C2,S7,T2,S5,S6,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,FREE_TEXT_NOTE,DECIMALS,SOURCE,INDICATOR
2938,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ANT,A,853,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1978,60.9,,,,,,,35.0,,,,,,,,,,,41.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2939,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ANT,A,853,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1983,55.91,,,,,,,35.0,,,,,,,,,,,41.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2940,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ANT,A,853,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1979,60.76,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2941,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ANT,A,853,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1984,57.6,,,,,,,32.0,,,,,,266.0,,,,,41.0,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2942,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1153,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1981,69.04,,,,,,,,,,,,,,,,,85.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2943,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1153,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1961,83.58,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2944,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1153,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1966,80.25,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2945,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GBR,A,1153,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1971,75.93,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2946,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CUB,A,1034,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1981,48.9,,,,,,,,,,,,,,372.0,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2947,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CUB,A,1034,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1953,84.08,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2948,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CUB,A,1034,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1970,67.81,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2949,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1981,74.82,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2950,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1982,75.25,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2951,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1975,74.05,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2952,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1983,80.29,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2953,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1976,74.24,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2954,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1977,74.46,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2955,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ISL,A,1277,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1979,74.67,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2956,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GRC,A,1186,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1981,44.56,240.0,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2957,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GRC,A,1186,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2001,44.57,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2958,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GRC,A,1186,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1961,60.54,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2959,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GRC,A,1186,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1971,47.41,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2960,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GRC,A,1186,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1991,45.11,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2961,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,GRC,A,1186,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1951,81.77,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2962,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,REU,A,94,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1982,58.95,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2963,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,REU,A,94,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1999,37.46,,14.0,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2964,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,REU,A,94,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1961,62.97,,,,,,,,,,,,,,371.0,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2965,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,REU,A,94,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1967,46.7,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2966,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,REU,A,94,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1990,47.19,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2967,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,COG,A,1011,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1984,34.17,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2968,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,COG,A,1011,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1974,50.88,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2969,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1988,59.12,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2970,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2012,45.08,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2971,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1962,68.06,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2972,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,50.15,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2973,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2002,47.64,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2974,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2007,43.28,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2975,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PYF,A,1569,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1983,39.77,,,,,,,,,,,,2289.0,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2976,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1988,65.39,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2977,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1992,62.31,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2978,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,55.01,,23.0,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2979,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2015,34.71,,24.0,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2980,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2016,34.35,,24.0,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2981,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1997,55.76,,23.0,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2982,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1987,65.31,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2983,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1985,66.6,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2984,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1989,62.45,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2985,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1990,63.02,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2986,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1993,60.23,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2987,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1995,57.53,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2988,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1991,62.4,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2989,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1986,61.01,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2990,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SMR,A,5918,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1996,57.41,,23.0,,,,,,,,,,,266.0,,,,,,,,RT,PT,0,,1,EA,EAP_DWAP_SEX_AGE_RT
2991,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CIV,A,997,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1988,75.34,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2992,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CIV,A,997,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1998,62.55,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2993,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,CAF,A,969,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1988,71.25,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2994,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,POL,A,1548,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1988,49.14,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2995,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,POL,A,1548,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1970,56.33,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2996,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,POL,A,1548,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1950,69.89,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2997,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,POL,A,1548,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1978,57.82,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2998,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,POL,A,1548,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1960,66.13,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
2999,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,POL,A,1548,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2002,41.21,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3000,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,RUS,A,1585,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1989,55.73,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3001,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1989,57.01,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3002,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2005,42.83,,9.0,,,,,,3513.0,,,,,264.0,,,,,,,B,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3003,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2008,40.73,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3004,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2012,47.06,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3005,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2013,44.52,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3006,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1997,50.04,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3007,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1980,70.08,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3008,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2009,39.55,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3009,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2010,41.81,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3010,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2011,42.74,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3011,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2006,41.08,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3012,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,TUN,A,743,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2007,41.19,,9.0,,,,,,3513.0,,,,,,,,,,,,,RT,PT,0,,1,BA,EAP_DWAP_SEX_AGE_RT
3013,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1990,33.69,,15.0,,,,,,,,,,1058.0,,,,,85.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3014,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1960,43.69,,,,,,,,,,,,1059.0,,,,,83.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3015,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,ASM,A,21,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1980,23.53,,,,,,,,,,,,1058.0,,,,,85.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3016,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MKD,A,1408,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1991,50.22,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3017,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MKD,A,1408,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1994,58.53,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3018,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MYS,A,539,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1991,53.73,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3019,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,MYS,A,539,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1980,66.41,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3020,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PRY,A,1565,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1992,73.26,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3021,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PRY,A,1565,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1962,87.75,,,,,,,,,,,,,,,,,,42.0,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3022,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PRY,A,1565,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1972,83.67,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3023,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PRY,A,1565,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1982,82.68,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3024,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,PRY,A,1565,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2002,63.91,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3025,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SDN,A,2211,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1993,53.58,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3026,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SDN,A,2211,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1983,67.73,,,,,,,,,,,,,,,,,239.0,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3027,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SDN,A,2211,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,2008,45.3,,,,,,,,,,,,,,,,,,,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
3028,ILO:DF_YI_ALL_EAP_DWAP_SEX_AGE_RT(1.0),YI,SDN,A,2211,EAP_DWAP_RT,SEX_M,AGE_YTHADULT_Y15-24,1973,74.42,,,,,,,,,,,,,,,,,,44.0,,,RT,PT,0,,1,AA,EAP_DWAP_SEX_AGE_RT
